backup,age,bridgecrane,servo,gear,trashrack,slope,elevation,survive,hour,reason,reason2,ID,motor,tstart,Hour,motor_on,Time_at12
1,8.7,1,0,0,0,2,3,0,48,0,5,276,0,37,38,1,1
1,8.7,1,0,0,0,2,3,0,48,0,5,276,0,38,39,1,1
1,8.7,1,0,0,0,2,3,0,48,0,5,276,0,39,40,1,1
1,8.7,1,0,0,0,2,3,0,48,0,5,276,0,40,41,1,1
1,8.7,1,0,0,0,2,3,0,48,0,5,276,0,41,42,1,1
1,8.7,1,0,0,0,2,3,0,48,0,5,276,0,42,43,1,1
1,8.7,1,0,0,0,2,3,0,48,0,5,276,0,43,44,1,1
1,8.7,1,0,0,0,2,3,0,48,0,5,276,0,44,45,1,1
1,8.7,1,0,0,0,2,3,0,48,0,5,276,0,45,46,1,1
1,8.7,1,0,0,0,2,3,0,48,0,5,276,0,46,47,1,1
1,8.7,1,0,0,0,2,3,0,48,0,5,276,0,47,48,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,0,1,0,0
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,1,2,1,0
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,2,3,1,0
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,3,4,1,0
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,4,5,1,0
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,5,6,1,0
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,6,7,1,0
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,7,8,1,0
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,8,9,1,0
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,9,10,1,0
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,10,11,1,0
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,11,12,1,0
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,12,13,1,0
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,13,14,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,14,15,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,15,16,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,16,17,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,17,18,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,18,19,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,19,20,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,20,21,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,21,22,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,22,23,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,23,24,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,24,25,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,25,26,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,26,27,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,27,28,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,28,29,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,29,30,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,30,31,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,31,32,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,32,33,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,33,34,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,34,35,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,35,36,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,36,37,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,37,38,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,38,39,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,39,40,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,40,41,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,41,42,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,42,43,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,43,44,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,44,45,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,45,46,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,46,47,1,1
1,8.7,1,1,0,1,2,3,0,48,0,5,277,0,47,48,1,1
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,0,1,1,0
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,1,2,1,0
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,2,3,1,0
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,3,4,0,0
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,4,5,0,0
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,5,6,0,0
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,6,7,0,0
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,7,8,0,0
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,8,9,0,0
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,9,10,0,0
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,10,11,0,0
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,11,12,0,0
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,12,13,1,0
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,13,14,1,0
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,14,15,1,0
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,15,16,1,0
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,16,17,1,0
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,17,18,1,0
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,18,19,1,0
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,19,20,1,0
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,20,21,1,0
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,21,22,1,0
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,22,23,1,0
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,23,24,1,0
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,24,25,1,1
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,25,26,1,1
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,26,27,1,1
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,27,28,1,1
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,28,29,1,1
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,29,30,1,1
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,30,31,1,1
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,31,32,1,1
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,32,33,1,1
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,33,34,1,1
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,34,35,1,1
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,35,36,1,1
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,36,37,1,1
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,37,38,1,1
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,38,39,1,1
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,39,40,1,1
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,40,41,1,1
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,41,42,1,1
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,42,43,1,1
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,43,44,1,1
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,44,45,1,1
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,45,46,1,1
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,46,47,1,1
0,8.7,1,1,1,1,2,2,0,48,0,5,278,0,47,48,1,1
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,0,1,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,1,2,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,2,3,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,3,4,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,4,5,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,5,6,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,6,7,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,7,8,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,8,9,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,9,10,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,10,11,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,11,12,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,12,13,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,13,14,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,14,15,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,15,16,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,16,17,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,17,18,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,18,19,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,19,20,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,20,21,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,21,22,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,22,23,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,23,24,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,24,25,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,25,26,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,26,27,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,27,28,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,28,29,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,29,30,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,30,31,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,31,32,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,32,33,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,33,34,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,34,35,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,35,36,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,36,37,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,37,38,1,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,38,39,1,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,39,40,1,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,40,41,1,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,41,42,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,42,43,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,43,44,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,44,45,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,45,46,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,46,47,0,0
0,8.7,1,0,0,0,11,3,0,48,0,5,279,0,47,48,0,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,0,1,1,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,1,2,1,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,2,3,1,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,3,4,1,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,4,5,1,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,5,6,0,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,6,7,0,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,7,8,0,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,8,9,0,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,9,10,0,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,10,11,1,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,11,12,1,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,12,13,1,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,13,14,0,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,14,15,0,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,15,16,0,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,16,17,1,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,17,18,1,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,18,19,1,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,19,20,1,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,20,21,1,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,21,22,1,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,22,23,1,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,23,24,1,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,24,25,1,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,25,26,1,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,26,27,1,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,27,28,1,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,28,29,1,1
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,29,30,1,1
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,30,31,1,1
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,31,32,1,1
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,32,33,1,1
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,33,34,1,1
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,34,35,1,1
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,35,36,1,1
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,36,37,1,1
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,37,38,1,1
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,38,39,1,1
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,39,40,0,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,40,41,0,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,41,42,0,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,42,43,0,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,43,44,1,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,44,45,1,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,45,46,1,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,46,47,1,0
0,8.7,1,1,1,1,1,3,0,48,0,5,280,0,47,48,1,0
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,0,1,0,0
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,1,2,0,0
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,2,3,0,0
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,3,4,1,0
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,4,5,1,0
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,5,6,1,0
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,6,7,1,0
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,7,8,1,0
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,8,9,1,0
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,9,10,1,0
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,10,11,1,0
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,11,12,1,0
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,12,13,1,0
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,13,14,1,0
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,14,15,1,0
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,15,16,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,16,17,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,17,18,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,18,19,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,19,20,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,20,21,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,21,22,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,22,23,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,23,24,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,24,25,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,25,26,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,26,27,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,27,28,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,28,29,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,29,30,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,30,31,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,31,32,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,32,33,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,33,34,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,34,35,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,35,36,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,36,37,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,37,38,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,38,39,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,39,40,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,40,41,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,41,42,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,42,43,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,43,44,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,44,45,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,45,46,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,46,47,1,1
1,8.8,0,1,0,1,2,3,0,48,0,5,281,0,47,48,1,1
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,0,1,1,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,1,2,1,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,2,3,1,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,3,4,1,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,4,5,0,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,5,6,0,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,6,7,0,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,7,8,0,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,8,9,0,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,9,10,0,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,10,11,0,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,11,12,0,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,12,13,0,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,13,14,0,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,14,15,0,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,15,16,0,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,16,17,0,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,17,18,0,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,18,19,0,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,19,20,0,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,20,21,0,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,21,22,0,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,22,23,0,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,23,24,0,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,24,25,1,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,25,26,1,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,26,27,1,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,27,28,0,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,28,29,0,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,29,30,0,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,30,31,0,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,31,32,1,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,32,33,1,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,33,34,1,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,34,35,1,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,35,36,1,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,36,37,1,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,37,38,1,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,38,39,1,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,39,40,1,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,40,41,1,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,41,42,1,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,42,43,1,0
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,43,44,1,1
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,44,45,1,1
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,45,46,1,1
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,46,47,1,1
1,8.8,0,1,0,0,4,3,0,48,0,5,282,0,47,48,1,1
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,0,1,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,1,2,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,2,3,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,3,4,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,4,5,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,5,6,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,6,7,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,7,8,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,8,9,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,9,10,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,10,11,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,11,12,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,12,13,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,13,14,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,14,15,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,15,16,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,16,17,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,17,18,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,18,19,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,19,20,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,20,21,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,21,22,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,22,23,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,23,24,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,24,25,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,25,26,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,26,27,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,27,28,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,28,29,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,29,30,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,30,31,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,31,32,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,32,33,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,33,34,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,34,35,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,35,36,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,36,37,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,37,38,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,38,39,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,39,40,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,40,41,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,41,42,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,42,43,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,43,44,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,44,45,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,45,46,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,46,47,0,0
1,8.8,1,1,0,1,1,4,0,48,0,5,283,0,47,48,0,0
1,8.8,1,1,0,0,1,5,0,48,0,5,284,0,0,1,0,0
1,8.8,1,1,0,0,1,5,0,48,0,5,284,0,1,2,0,0
1,8.8,1,1,0,0,1,5,0,48,0,5,284,0,2,3,0,0
1,8.8,1,1,0,0,1,5,0,48,0,5,284,0,3,4,1,0
1,8.8,1,1,0,0,1,5,0,48,0,5,284,0,4,5,1,0
1,8.8,1,1,0,0,1,5,0,48,0,5,284,0,5,6,1,0
1,8.8,1,1,0,0,1,5,0,48,0,5,284,0,6,7,1,0
1,8.8,1,1,0,0,1,5,0,48,0,5,284,0,7,8,0,0
1,8.8,1,1,0,0,1,5,0,48,0,5,284,0,8,9,0,0
1,8.8,1,1,0,0,1,5,0,48,0,5,284,0,9,10,0,0
1,8.8,1,1,0,0,1,5,0,48,0,5,284,0,10,11,0,0
1,8.8,1,1,0,0,1,5,0,48,0,5,284,0,11,12,0,0
1,8.8,1,1,0,0,1,5,0,48,0,5,284,0,12,13,0,0
1,8.8,1,1,0,0,1,5,0,48,0,5,284,0,13,14,0,0
1,8.8,1,1,0,0,1,5,0,48,0,5,284,0,14,15,0,0
1,8.8,1,1,0,0,1,5,0,48,0,5,284,0,15,16,0,0
1,8.8,1,1,0,0,1,5,0,48,0,5,284,0,16,17,0,0
1,8.8,1,1,0,0,1,5,0,48,0,5,284,0,17,18,0,0
1,8.8,1,1,0,0,1,5,0,48,0,5,284,0,18,19,0,0
