backup,age,bridgecrane,servo,gear,trashrack,slope,elevation,survive,hour,reason,reason2,ID,motor,Hour,Stop,motor_on
0,5.6,1,1,0,0,0,5,1,44,2,2,437,1,28,29,0
0,5.6,1,1,0,0,0,5,1,44,2,2,437,1,29,30,0
0,5.6,1,1,0,0,0,5,1,44,2,2,437,1,30,31,0
0,5.6,1,1,0,0,0,5,1,44,2,2,437,1,31,32,0
0,5.6,1,1,0,0,0,5,1,44,2,2,437,1,32,33,0
0,5.6,1,1,0,0,0,5,1,44,2,2,437,1,33,34,0
0,5.6,1,1,0,0,0,5,1,44,2,2,437,1,34,35,0
0,5.6,1,1,0,0,0,5,1,44,2,2,437,1,35,36,0
0,5.6,1,1,0,0,0,5,1,44,2,2,437,1,36,37,0
0,5.6,1,1,0,0,0,5,1,44,2,2,437,1,37,38,0
0,5.6,1,1,0,0,0,5,1,44,2,2,437,1,38,39,0
0,5.6,1,1,0,0,0,5,1,44,2,2,437,1,39,40,0
0,5.6,1,1,0,0,0,5,1,44,2,2,437,1,40,41,0
0,5.6,1,1,0,0,0,5,1,44,2,2,437,1,41,42,0
0,5.6,1,1,0,0,0,5,1,44,2,2,437,1,42,43,0
0,5.6,1,1,0,0,0,5,1,44,2,2,437,1,43,44,0
0,5.6,1,1,0,0,0,5,1,44,2,2,437,1,44,45,0
0,5.6,1,1,0,0,0,5,1,44,2,2,437,1,45,46,0
0,5.6,1,1,0,0,0,5,1,44,2,2,437,1,46,47,0
0,5.6,1,1,0,0,0,5,1,44,2,2,437,1,47,48,0
0,5.6,1,1,0,0,0,5,1,44,2,2,437,1,48,49,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,1,2,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,2,3,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,3,4,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,4,5,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,5,6,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,6,7,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,7,8,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,8,9,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,9,10,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,10,11,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,11,12,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,12,13,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,13,14,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,14,15,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,15,16,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,16,17,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,17,18,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,18,19,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,19,20,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,20,21,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,21,22,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,22,23,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,23,24,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,24,25,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,25,26,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,26,27,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,27,28,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,28,29,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,29,30,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,30,31,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,31,32,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,32,33,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,33,34,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,34,35,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,35,36,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,36,37,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,37,38,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,38,39,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,39,40,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,40,41,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,41,42,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,42,43,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,43,44,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,44,45,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,45,46,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,46,47,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,47,48,0
1,5.6,1,0,0,0,4,3,1,48,2,2,438,1,48,49,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,1,2,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,2,3,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,3,4,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,4,5,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,5,6,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,6,7,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,7,8,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,8,9,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,9,10,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,10,11,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,11,12,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,12,13,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,13,14,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,14,15,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,15,16,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,16,17,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,17,18,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,18,19,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,19,20,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,20,21,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,21,22,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,22,23,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,23,24,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,24,25,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,25,26,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,26,27,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,27,28,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,28,29,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,29,30,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,30,31,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,31,32,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,32,33,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,33,34,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,34,35,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,35,36,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,36,37,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,37,38,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,38,39,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,39,40,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,40,41,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,41,42,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,42,43,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,43,44,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,44,45,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,45,46,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,46,47,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,47,48,0
0,5.7,1,0,0,0,2,3,1,47,2,2,439,1,48,49,0
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,1,2,0
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,2,3,0
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,3,4,0
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,4,5,0
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,5,6,0
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,6,7,0
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,7,8,0
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,8,9,0
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,9,10,0
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,10,11,0
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,11,12,0
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,12,13,0
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,13,14,0
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,14,15,0
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,15,16,0
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,16,17,0
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,17,18,0
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,18,19,0
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,19,20,0
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,20,21,0
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,21,22,1
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,22,23,0
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,23,24,0
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,24,25,0
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,25,26,0
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,26,27,0
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,27,28,0
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,28,29,NA
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,29,30,NA
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,30,31,NA
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,31,32,NA
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,32,33,NA
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,33,34,NA
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,34,35,NA
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,35,36,NA
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,36,37,NA
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,37,38,NA
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,38,39,NA
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,39,40,NA
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,40,41,NA
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,41,42,NA
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,42,43,NA
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,43,44,NA
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,44,45,NA
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,45,46,NA
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,46,47,NA
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,47,48,NA
0,5.7,0,1,0,0,1,3,1,24,2,2,440,1,48,49,NA
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,1,2,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,2,3,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,3,4,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,4,5,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,5,6,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,6,7,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,7,8,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,8,9,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,9,10,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,10,11,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,11,12,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,12,13,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,13,14,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,14,15,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,15,16,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,16,17,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,17,18,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,18,19,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,19,20,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,20,21,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,21,22,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,22,23,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,23,24,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,24,25,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,25,26,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,26,27,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,27,28,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,28,29,1
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,29,30,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,30,31,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,31,32,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,32,33,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,33,34,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,34,35,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,35,36,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,36,37,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,37,38,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,38,39,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,39,40,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,40,41,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,41,42,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,42,43,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,43,44,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,44,45,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,45,46,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,46,47,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,47,48,0
0,5.7,1,0,0,0,1,5,1,45,2,2,441,1,48,49,0
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,1,2,0
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,2,3,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,3,4,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,4,5,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,5,6,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,6,7,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,7,8,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,8,9,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,9,10,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,10,11,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,11,12,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,12,13,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,13,14,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,14,15,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,15,16,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,16,17,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,17,18,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,18,19,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,19,20,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,20,21,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,21,22,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,22,23,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,23,24,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,24,25,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,25,26,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,26,27,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,27,28,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,28,29,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,29,30,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,30,31,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,31,32,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,32,33,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,33,34,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,34,35,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,35,36,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,36,37,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,37,38,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,38,39,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,39,40,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,40,41,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,41,42,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,42,43,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,43,44,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,44,45,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,45,46,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,46,47,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,47,48,NA
0,5.8,1,0,0,0,0,3,1,15,2,2,442,1,48,49,NA
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,1,2,0
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,2,3,0
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,3,4,0
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,4,5,0
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,5,6,0
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,6,7,0
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,7,8,0
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,8,9,0
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,9,10,0
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,10,11,0
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,11,12,0
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,12,13,0
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,13,14,0
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,14,15,0
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,15,16,0
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,16,17,0
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,17,18,0
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,18,19,1
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,19,20,1
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,20,21,0
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,21,22,0
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,22,23,0
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,23,24,1
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,24,25,1
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,25,26,1
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,26,27,1
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,27,28,1
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,28,29,1
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,29,30,1
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,30,31,1
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,31,32,1
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,32,33,1
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,33,34,1
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,34,35,1
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,35,36,0
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,36,37,0
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,37,38,0
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,38,39,0
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,39,40,0
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,40,41,0
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,41,42,0
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,42,43,0
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,43,44,NA
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,44,45,NA
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,45,46,NA
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,46,47,NA
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,47,48,NA
1,5.8,1,1,0,0,0,3,1,35,2,2,443,1,48,49,NA
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,1,2,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,2,3,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,3,4,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,4,5,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,5,6,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,6,7,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,7,8,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,8,9,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,9,10,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,10,11,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,11,12,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,12,13,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,13,14,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,14,15,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,15,16,1
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,16,17,1
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,17,18,1
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,18,19,1
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,19,20,1
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,20,21,1
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,21,22,1
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,22,23,1
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,23,24,1
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,24,25,1
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,25,26,1
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,26,27,1
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,27,28,1
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,28,29,1
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,29,30,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,30,31,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,31,32,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,32,33,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,33,34,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,34,35,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,35,36,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,36,37,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,37,38,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,38,39,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,39,40,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,40,41,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,41,42,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,42,43,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,43,44,0
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,44,45,NA
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,45,46,NA
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,46,47,NA
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,47,48,NA
0,5.8,0,0,0,0,3,3,1,40,2,2,444,1,48,49,NA
1,5.8,0,1,0,0,1,3,1,46,2,2,445,1,1,2,1
1,5.8,0,1,0,0,1,3,1,46,2,2,445,1,2,3,1
1,5.8,0,1,0,0,1,3,1,46,2,2,445,1,3,4,1
1,5.8,0,1,0,0,1,3,1,46,2,2,445,1,4,5,1
1,5.8,0,1,0,0,1,3,1,46,2,2,445,1,5,6,1
1,5.8,0,1,0,0,1,3,1,46,2,2,445,1,6,7,1
1,5.8,0,1,0,0,1,3,1,46,2,2,445,1,7,8,1
1,5.8,0,1,0,0,1,3,1,46,2,2,445,1,8,9,1
1,5.8,0,1,0,0,1,3,1,46,2,2,445,1,9,10,1
1,5.8,0,1,0,0,1,3,1,46,2,2,445,1,10,11,1
1,5.8,0,1,0,0,1,3,1,46,2,2,445,1,11,12,1
1,5.8,0,1,0,0,1,3,1,46,2,2,445,1,12,13,1
1,5.8,0,1,0,0,1,3,1,46,2,2,445,1,13,14,1
1,5.8,0,1,0,0,1,3,1,46,2,2,445,1,14,15,1
1,5.8,0,1,0,0,1,3,1,46,2,2,445,1,15,16,1
1,5.8,0,1,0,0,1,3,1,46,2,2,445,1,16,17,1
1,5.8,0,1,0,0,1,3,1,46,2,2,445,1,17,18,1
1,5.8,0,1,0,0,1,3,1,46,2,2,445,1,18,19,1
1,5.8,0,1,0,0,1,3,1,46,2,2,445,1,19,20,1
1,5.8,0,1,0,0,1,3,1,46,2,2,445,1,20,21,1
1,5.8,0,1,0,0,1,3,1,46,2,2,445,1,21,22,1
1,5.8,0,1,0,0,1,3,1,46,2,2,445,1,22,23,1
1,5.8,0,1,0,0,1,3,1,46,2,2,445,1,23,24,1
1,5.8,0,1,0,0,1,3,1,46,2,2,445,1,24,25,1
1,5.8,0,1,0,0,1,3,1,46,2,2,445,1,25,26,1
1,5.8,0,1,0,0,1,3,1,46,2,2,445,1,26,27,1
1,5.8,0,1,0,0,1,3,1,46,2,2,445,1,27,28,1
